id,EC1,EC2
14838,0.4124345883906433,0.45025984344208736
14839,0.41994978939538546,0.4611014295964783
14840,0.42001090864892476,0.4394619763306007
14841,0.4197880541589577,0.44295488805700245
14842,0.32892704869158795,0.5972648264311473
14843,0.39219611755954575,0.5148652720158483
14844,0.41741453069192164,0.46219553298880595
14845,0.4196692386283306,0.4454178198727988
14846,0.4224075917841925,0.441000245144573
14847,0.42441404694521573,0.48780846804030376
14848,0.41994142892174613,0.44253408358885893
14849,0.41988560027730176,0.44230604410307695
14850,0.4198022199773964,0.4399332345240329
14851,0.4468238442852262,0.4848743219404869
14852,0.40976802731249645,0.46530314563909386
14853,0.4200623778749196,0.4467546629126391
14854,0.4198892187167608,0.4427013332812176
14855,0.4198177262618074,0.4410106779962965
14856,0.42001090864892476,0.43816492051032846
14857,0.42042232162403187,0.49905236384559365
14858,0.4212875214462493,0.4935835036569225
14859,0.41976328238942767,0.4394793312817717
14860,0.42200338660428854,0.4523519882044473
14861,0.4199451456437818,0.44089379814153973
14862,0.4195357875991303,0.4585093990841354
14863,0.4199762903586983,0.4394341925738112
14864,0.4199810911151443,0.4393274075730578
14865,0.419605749584513,0.44396820432295797
14866,0.45666126535551044,0.6019583391586492
14867,0.4175739788596443,0.44761181766923896
14868,0.4199575254806257,0.4623055310061087
14869,0.4199810911151443,0.4397907779023038
14870,0.4199810911151443,0.4385784809587266
14871,0.41996248638107203,0.4365846080745567
14872,0.4194920171785569,0.4415890362553931
14873,0.41975594376517106,0.44057625459666233
14874,0.4196431909669565,0.44526107995086733
14875,0.42021890581453236,0.48990085735960487
14876,0.4158248303815663,0.4553359300301157
14877,0.4197977176982449,0.44016444210296635
14878,0.41983855579243046,0.45208479991545414
14879,0.4199684687546253,0.4415433819563684
14880,0.4200284979449014,0.4443592874784428
14881,0.41992047766418916,0.4399599265906863
14882,0.42001090864892476,0.4420530760273851
14883,0.41995859726907603,0.5025884778232601
14884,0.41997071404321157,0.4408666392513036
14885,0.4198805222628292,0.4432699750122152
14886,0.37605770010233325,0.509862820183955
14887,0.41995997236007754,0.4399435587516208
14888,0.41995127358136386,0.4378753949057943
14889,0.4199810911151443,0.4473422835141337
14890,0.4044429446004722,0.4704271313847759
14891,0.4187654092801673,0.44065111062426554
14892,0.4198784397775024,0.4397597069675906
14893,0.4199129482318707,0.4369920718446135
14894,0.4128892341842195,0.4983951636920025
14895,0.4193278119028183,0.4414894648788916
14896,0.41960600475999366,0.4441782293850543
14897,0.28802049398989477,0.5778766747172199
14898,0.4198786707715052,0.4459501793681291
14899,0.4182325006946729,0.4461612423323303
14900,0.4175116811916572,0.5183760860995625
14901,0.4199290580709427,0.4466211043275841
14902,0.4112013312604869,0.4616565164951717
14903,0.41981141829791246,0.43807178751834636
14904,0.42027235052893747,0.45189513479083315
14905,0.41997009699230053,0.44156962405513006
14906,0.41789849969201043,0.4462752549878782
14907,0.4174268032830485,0.44825652629596896
14908,0.4200219915652316,0.44278006000068904
14909,0.4198926742727412,0.4423208672227071
14910,0.4199598439890589,0.43678929362217506
14911,0.4197902595872146,0.4404145093281284
14912,0.419897608975862,0.4424992925480072
14913,0.3766655580955957,0.5271384528042773
14914,0.4199029543897652,0.4514902654912497
14915,0.416514160691637,0.4518416317636315
14916,0.42010307465587104,0.4470117671679624
14917,0.4195478634997169,0.4488224534205268
14918,0.419750789400576,0.4626124568795599
14919,0.4191013575475058,0.44239997853812807
14920,0.4199572663830363,0.47331602549129725
14921,0.4153212455425485,0.4595004006342317
14922,0.4158368827588634,0.45119359020322347
14923,0.3857189685149583,0.4909632515635548
14924,0.4191216835167352,0.4867809633807707
14925,0.41979978490976877,0.437690045447544
14926,0.40803911122110165,0.4608307629491081
14927,0.41990043663588283,0.44713788567973806
14928,0.42016933816130325,0.4401612917698107
14929,0.4199513455612712,0.4365132492163859
14930,0.42007054371648567,0.43967672499786287
14931,0.41995248609159924,0.4428760695302278
14932,0.41977803518413853,0.4457793863271845
14933,0.41981138792486555,0.44059973144130304
14934,0.38097668206544305,0.5038421929691729
14935,0.41541044802822397,0.4488706157656561
14936,0.526984673739001,0.5266282007681218
14937,0.456237216534657,0.4621699000728287
14938,0.4133833638513938,0.46455761156327047
14939,0.41993995206763657,0.44341921881866564
14940,0.7150945073228996,0.5708406783158041
14941,0.419939086725967,0.4380817040659958
14942,0.4164279372806282,0.4475740001699427
14943,0.41703667406668,0.4509225837800654
14944,0.4194169983924878,0.4430006075583281
14945,0.41582821080382854,0.4834399304972701
14946,0.41659455365315134,0.4558092510969733
14947,0.4199896237115474,0.4378268187540217
14948,0.4199233293596414,0.4529977404202931
14949,0.41814921762776264,0.4456286378787643
14950,0.41995280266630713,0.4646102746166521
14951,0.419573886499253,0.44090312978675655
14952,0.41887384683705414,0.4483603910752979
14953,0.4199595816622795,0.4452775225385116
14954,0.42001090864892476,0.44468650545244404
14955,0.4163793343435442,0.5272276182810035
14956,0.4194335162580486,0.4432804517696215
14957,0.42007054371648567,0.44353721631353965
14958,0.41985120865223213,0.4390672790362463
14959,0.4191896394677569,0.4467688025240325
14960,0.4190748839019041,0.4385576451449304
14961,0.41994892934926575,0.43613455326579614
14962,0.4024610160722335,0.459513964498123
14963,0.42630934643472135,0.44911707743981055
14964,0.41941608623665505,0.45091193367476207
14965,0.4192486077124421,0.44419930192251417
14966,0.4189589957975276,0.4557250367758031
14967,0.4253874470972198,0.44720065453001484
14968,0.29228361273437503,0.5440860162814102
14969,0.4198817294888807,0.4388692063264629
14970,0.41862146391665117,0.45382950796339666
14971,0.4364702556266113,0.4471478926719888
14972,0.41979427973891337,0.4433644712779461
14973,0.41997206725466096,0.43650866920314146
14974,0.41996385550278476,0.4544387269292014
14975,0.4198116135053517,0.44075121172491394
14976,0.42055566292418356,0.43969913704904395
14977,0.4121542579196376,0.4604539762719473
14978,0.38519018807581795,0.5011770053521701
14979,0.4199802958802084,0.4363730115977265
14980,0.38490333975360685,0.4939732917038255
14981,0.4199955508462027,0.4444861406092892
14982,0.3171048183839791,0.6241994292310604
14983,0.41996461716954886,0.4454588090396526
14984,0.42007054371648567,0.4419940177558475
14985,0.4203232460855563,0.44304552771935535
14986,0.4197959904588644,0.4391695494864035
14987,0.4199253781336544,0.44036981228043814
14988,0.42001090864892476,0.4429721751179069
14989,0.4196895320862955,0.44438939345854883
14990,0.419836333476457,0.43973343105552487
14991,0.4197753427904647,0.4415466569074296
14992,0.4195117689734586,0.4371819134406804
14993,0.41959922088286256,0.44243951943652826
14994,0.419887922167649,0.4496780700159756
14995,0.4199609140920654,0.4434442969383247
14996,0.4198506616575605,0.4483945870697261
14997,0.42001090864892476,0.4693745536174889
14998,0.4156064598471552,0.44029041671424407
14999,0.4133364256309343,0.46425640366582355
15000,0.41995490136871944,0.43661082811428903
15001,0.4199539810326382,0.45038521514041496
15002,0.41995127358136386,0.43614327087843896
15003,0.42007054371648567,0.4413415103598763
15004,0.41916033743843095,0.4393568157063054
15005,0.4199357094091667,0.4418919478817291
15006,0.42002102261601376,0.4415452669133645
15007,0.41551063282214923,0.4519014677118253
15008,0.41995127358136386,0.44931208540135653
15009,0.4200774971774939,0.455155578037535
15010,0.41978005232218046,0.45568918496381794
15011,0.4208119254494883,0.44358759263223135
15012,0.4337760966795881,0.46849686611101493
15013,0.42094076656461477,0.44163404131901135
15014,0.41586031872329493,0.45260940026290064
15015,0.4194774960873041,0.4467215624029765
15016,0.41975808018977045,0.44215653307726444
15017,0.41984955290522796,0.4415170554035852
15018,0.3926617696098127,0.5542061926271188
15019,0.41996121275929066,0.43831986180902116
15020,0.2921253818101692,0.5906792436532231
15021,0.4203597952192774,0.44611523241150625
15022,0.4198035653322072,0.444636519107183
15023,0.434167540266176,0.44010453158412205
15024,0.4199810911151443,0.4474938037675007
15025,0.41986737801485136,0.4447477839350553
15026,0.42024631034785176,0.5114554560790942
15027,0.4198103323085978,0.45569464474817134
15028,0.41988596235593145,0.43877130208282566
15029,0.42001090864892476,0.44231660670029976
15030,0.4155146383025236,0.4552696967392799
15031,0.4172124004406365,0.4946823829851175
15032,0.42014723070952986,0.4384127251022949
15033,0.4200078479684581,0.441614005942694
15034,0.41748485880081304,0.44814385522351596
15035,0.4200878945484203,0.4499940269479554
15036,0.4071083580308357,0.4679833139936549
15037,0.42128624591663916,0.4399480854246239
15038,0.4196191946166128,0.4427369491027876
15039,0.4198124593680262,0.43958092227781326
15040,0.41927312414084367,0.45231202235824947
15041,0.4205413592801575,0.44386492182129456
15042,0.4201599963178271,0.44614862465593097
15043,0.41981982626214953,0.44249323830051157
15044,0.43175760569433963,0.4486217061215195
15045,0.4206194178942207,0.5091131739583253
15046,0.41996232393681354,0.4436018052816703
15047,0.4189202527261178,0.44042505511391067
15048,0.41985983389440656,0.43988608551252106
15049,0.4198006893853592,0.4421136284662317
15050,0.41988989872139554,0.4471161818365699
15051,0.41995641207342915,0.44066022538539035
15052,0.4199260361116733,0.43668663327482204
15053,0.42009091478555627,0.45101612310041894
15054,0.292888051097645,0.4984461600918557
15055,0.41972338958566086,0.4423457377428998
15056,0.4198086220270612,0.4408265144520239
15057,0.41995127358136386,0.4448802207865624
15058,0.43960904483664137,0.4427222496526911
15059,0.38949021822368385,0.4799880145093743
15060,0.4199363195365886,0.44360029971484677
15061,0.41624806081542987,0.44699115181836035
15062,0.41956717488397993,0.44605643456172345
15063,0.41990713575266864,0.45681729267280846
15064,0.4196267743270658,0.48773229926088224
15065,0.4199297392981097,0.44031563019527187
15066,0.4199696514684219,0.44151062864978624
15067,0.4199035990788315,0.44308291574180425
15068,0.4196347712267986,0.4457899293402576
15069,0.41988916174899044,0.44105587177689787
15070,0.41992066220420693,0.44029049180998897
15071,0.41354914465013665,0.4665314202968979
15072,0.4061435766244074,0.47538275213967324
15073,0.419417325141759,0.44103251652603426
15074,0.292284073848496,0.6053790476301039
15075,0.2674206393628662,0.6628103486276521
15076,0.419958685712377,0.45184084606336644
15077,0.42010307465587104,0.4637114627831764
15078,0.38485189276465614,0.47633702964579094
15079,0.41995127358136386,0.44757724678375294
15080,0.41997046734679616,0.4439355302821233
15081,0.4247697425140907,0.4441885209242517
15082,0.4191907181536261,0.4397802466246621
15083,0.4201334348707725,0.4475455418896469
15084,0.4199355403593006,0.4368812859237858
15085,0.41995127358136386,0.4435118923097975
15086,0.4185121031786636,0.4489075627311115
15087,0.4200842782190206,0.44212442443552197
15088,0.41600579085942774,0.4493188899531735
15089,0.2924731158611182,0.524000603637519
15090,0.45596018276706574,0.5025312867995954
15091,0.41943580932819013,0.4408308561057414
15092,0.4199056932249209,0.4391183069067597
15093,0.41828716344563105,0.4506418939863209
15094,0.42000404254850104,0.4409473591164307
15095,0.41595337879722316,0.4548647340332255
15096,0.37434963791929576,0.4961478173453462
15097,0.4199662451123299,0.4408312696418024
15098,0.4174417065511637,0.4417634067385498
15099,0.4199607272945001,0.4452756887156667
15100,0.42011825476332176,0.45497259006137963
