id,EC1,EC2
14838,0.9679588136981884,0.046054109576000646
14839,0.9916120091084095,0.5103013927640578
14840,0.9918647939230665,0.03582588086910565
14841,0.9929541654809181,0.518781281410963
14842,0.9907627941990571,0.47833737437761886
14843,0.9460806878871578,0.5024436170879604
14844,0.9844187269298516,0.5073670547949505
14845,0.9882882216218579,0.5152220584585927
14846,0.9909656342134153,0.06855347555138497
14847,0.9916623568691136,0.5039745216437379
14848,0.9864734580371923,0.5143003116282248
14849,0.9915291404169508,0.5238387910304033
14850,0.9917087955310819,0.031074970786867884
14851,0.9423142458024729,0.5073834664502798
14852,0.9232988234547782,0.5079288456144178
14853,0.9877488089519675,0.5107146945566199
14854,0.9905319170032462,0.033557524218822354
14855,0.9902851509909042,0.05349616762869591
14856,0.9913415889087773,0.06021176802773548
14857,0.9886993649932269,0.504400239670411
14858,0.9708920307775599,0.24154491336777195
14859,0.9913433268564223,0.05349616762869591
14860,0.9888861893289222,0.5098696230775827
14861,0.9925755556109034,0.5208583034547517
14862,0.9899821259228386,0.5075896185924653
14863,0.9895281058805023,0.521896790671523
14864,0.9917502897159999,0.032898798247129546
14865,0.9899225804847472,0.243620337672189
14866,0.6508655623110026,0.43417975324278335
14867,0.9672982792217854,0.5108004528883683
14868,0.9922531170786003,0.5078794215782002
14869,0.991929929755989,0.03200666141879033
14870,0.9921659311643112,0.04494568846080205
14871,0.9925871597269436,0.5162732044910159
14872,0.9892764269961755,0.04010319837375026
14873,0.9909380568847946,0.045060890571714196
14874,0.9905510127201014,0.5126843577356008
14875,0.9813207293221704,0.466862268450964
14876,0.944930191881398,0.5082703888273687
14877,0.991023270048864,0.049983509197663256
14878,0.9853754993811519,0.5095426501336109
14879,0.9886155481703945,0.5126112001709158
14880,0.9876711988157597,0.04760220161198503
14881,0.9926260495644006,0.5191591020802379
14882,0.9918602647663587,0.040331676729577826
14883,0.9920667917778428,0.5031008231444445
14884,0.9925675593228811,0.5210254622785618
14885,0.9918436474762449,0.5117167908233612
14886,0.7625313953724663,0.5023044832500994
14887,0.9925108648882197,0.5122550773225457
14888,0.9920980371480348,0.02042540118525593
14889,0.9911344794610426,0.01723842274793319
14890,0.9732074003674535,0.5048526588136288
14891,0.9903628793103526,0.5178073329410458
14892,0.9914852371433331,0.5236313635102989
14893,0.9924119962804412,0.4564811546785875
14894,0.958489319180553,0.5044272749987314
14895,0.982568060581572,0.5210674961537349
14896,0.9899821731623014,0.028305088798226352
14897,0.9900094443225725,0.48278886226223855
14898,0.9896898114945599,0.5102480869466028
14899,0.9743412346175103,0.514495763876597
14900,0.9156017409993115,0.5031506259908338
14901,0.9827333352015298,0.510800329842492
14902,0.9265938312661101,0.5050452728756759
14903,0.991910421208657,0.052708450002935725
14904,0.9792789782273351,0.5098696230775827
14905,0.9892853935617754,0.24499988091074687
14906,0.97028002349043,0.510800329842492
14907,0.9730423096128773,0.5115242599066997
14908,0.9743905494533885,0.5213667388863827
14909,0.9897800880129264,0.5099366665600645
14910,0.9923928177649496,0.5694099684051108
14911,0.991189237931523,0.04648370739836727
14912,0.9906831210990268,0.029987263823441246
14913,0.8066038740486912,0.5030698211713738
14914,0.9732859005427247,0.48788999461353344
14915,0.9799978978637633,0.5092162852454769
14916,0.9648441055330972,0.5134540574425948
14917,0.9851888657396585,0.509796071756089
14918,0.9908038096073389,0.5076944671412772
14919,0.9895728920270831,0.04430974574242946
14920,0.9913115269591617,0.41512676637302054
14921,0.9495104680769589,0.5071430782129158
14922,0.9528699591073077,0.5114859021920836
14923,0.8745827892379678,0.5076944671412772
14924,0.9757412653098392,0.028563974077935705
14925,0.9904400084701942,0.5210254622785618
14926,0.9196538675520762,0.5055034772729246
14927,0.992557021363352,0.5171900143565246
14928,0.9898980280770102,0.2407528506241331
14929,0.9924316320082088,0.5561826193997303
14930,0.9903348397576988,0.04150772477147591
14931,0.9899652374274129,0.02862928416753069
14932,0.9871658655839693,0.032466839989411134
14933,0.9913993476047634,0.04437714618765576
14934,0.852145662301136,0.5048030592725415
14935,0.9655701584228493,0.5124676732477609
14936,0.867141301411716,0.5035685880529787
14937,0.9314827675044801,0.06567659915247254
14938,0.9289675023709496,0.507090894189237
14939,0.9924546240273292,0.5241044016521371
14940,0.990222814864777,0.5020310247736111
14941,0.9924191465879062,0.5143003116282248
14942,0.9876996169423025,0.23723415067441506
14943,0.9582683621292722,0.5098211088847658
14944,0.9910465827080333,0.5149445750869267
14945,0.9257892974998521,0.5047893143624917
14946,0.9543526014267515,0.5071570992345469
14947,0.9919438333062086,0.5323236106985433
14948,0.9911178823319616,0.510800329842492
14949,0.9883968417277205,0.042493394165205645
14950,0.9922093685005383,0.5050204815916112
14951,0.9915127075818398,0.5174326124020412
14952,0.9835212715446638,0.5098359576862423
14953,0.9899778218268469,0.5123250417242244
14954,0.9907123736322226,0.027986686882825407
14955,0.9900167851993469,0.46652047230260296
14956,0.9897300756213006,0.5117167908233612
14957,0.9907027073939483,0.040331676729577826
14958,0.9915117062343425,0.526726668334883
14959,0.9914483161443722,0.5111533967877923
14960,0.9878322211151684,0.5117167908233612
14961,0.9924271372541426,1.0000000000000002
14962,0.9147266550671485,0.5049122642157743
14963,0.9917261916118143,0.5142187576805113
14964,0.9750374229268113,0.5071092012255366
14965,0.9886811870225994,0.24332821072813227
14966,0.9042963660072527,0.46692478718625474
14967,0.9904273798746739,0.5118164966253294
14968,0.9900927702043955,0.47976927906185884
14969,0.9908215200393569,0.04868272484066333
14970,0.9873735611609351,0.032452971481891246
14971,0.9614200257899115,0.511478212452484
14972,0.9898857035513992,0.02618972179940504
14973,0.9924191465879062,0.5656424830000996
14974,0.9923126017346683,0.510800329842492
14975,0.9907620769699799,0.03893858585347648
14976,0.98116462008539,0.5197319639396235
14977,0.9313908463575431,0.5081285874115926
14978,0.8427029695071314,0.5049122642157743
14979,0.9933180968554519,0.5917800389511129
14980,0.8197707444048521,0.5049163297551602
14981,0.9912167281200309,0.5129837280749004
14982,0.9860938788110197,0.46428592031153854
14983,0.9920066151970693,0.5125109944293902
14984,0.990640330181378,0.03543697437958265
14985,0.987507742898486,0.244527801488379
14986,0.9905207010377558,0.03893858585347648
14987,0.9917668549107355,0.5178073329410458
14988,0.9915931808027517,0.027596598744790257
14989,0.9892882181422299,0.05054075440706024
14990,0.9922655485881573,0.032096402258493584
14991,0.988477728882236,0.045130254247916834
14992,0.9914160697923293,0.5068162744224648
14993,0.9907619653579629,0.035206967118596666
14994,0.9884035475437111,0.5075896185924653
14995,0.991973877758749,0.2260862932562696
14996,0.9929306704786982,0.5143895893912482
14997,0.9879794504193056,0.00793365122252293
14998,0.988357292240534,0.5119812751565277
14999,0.9630670914639556,0.5047219031125206
15000,0.9926753474141568,0.5593156684315032
15001,0.9921986246537159,0.5144797640068767
15002,0.9924191465879062,1.0000000000000002
15003,0.9905251511782099,0.0345315140029816
15004,0.9904285491954538,0.05704290889397329
15005,0.9920034427159268,0.5129837280749004
15006,0.9913781916671598,0.023813123638312783
15007,0.9592773682100734,0.5099582789490146
15008,0.9924191465879062,0.510800329842492
15009,0.9901466463215609,0.5097614067183012
15010,0.9901550570276385,0.509129888696108
15011,0.9899199633240174,0.5137712144069668
15012,0.9666819039780024,0.5050955660542751
15013,0.9912309305741644,0.5210674961537349
15014,0.9539592780789395,0.5098237810359807
15015,0.9875774833299772,0.5102913220707689
15016,0.9893008864486658,0.5123250417242244
15017,0.9899612859525733,0.5144797640068767
15018,0.6447950219559825,0.5016344953987907
15019,0.9923418750270497,0.020523104532607472
15020,0.9900872377929517,0.4922168478226266
15021,0.9882108565093487,0.05347816075622225
15022,0.9871370230266711,0.05611081236667392
15023,0.9814733721267254,0.5188857829720177
15024,0.991231379730931,0.018748724261372363
15025,0.9926332594219862,0.5115878954762151
15026,0.7614156192758363,0.5041795304558598
15027,0.9774620959626276,0.5070461662681467
15028,0.9916164867956057,0.041109345622104554
15029,0.9900086747520915,0.029987263823441246
15030,0.9805601698657406,0.5068978297724851
15031,0.9753480218512809,0.5033883503008272
15032,0.9918059737201629,0.06078952798654558
15033,0.9791584284468426,0.5256716890355588
15034,0.9880128085138888,0.5086514018071149
15035,0.9677653017252866,0.5140449278619547
15036,0.8950571639857428,0.5044272749987314
15037,0.9919091915889763,0.5232257868464226
15038,0.9912640005997507,0.021469424712266094
15039,0.9917210945809045,0.5257599258254088
15040,0.9484874409995739,0.06531680525955524
15041,0.9921200272877351,0.5156884986653256
15042,0.9825652190974955,0.054033082449699565
15043,0.9915222642034249,0.018748724261372363
15044,0.9660146000195007,0.513740972102056
15045,0.942195691571848,0.5032776718409129
15046,0.9926881746569465,0.5150404259348665
15047,0.9891209706088482,0.5231329967387426
15048,0.9904539214432073,0.03711917296963163
15049,0.9904734186749357,0.5188752399540257
15050,0.9914131269035528,0.5142119174114684
15051,0.9924255768061586,0.5118478982424917
15052,0.9928107178870931,0.5891802082560885
15053,0.9899465315977053,0.03278993358321597
15054,0.9866899158938008,0.5023758859695968
15055,0.9895710204908592,0.08486809986808053
15056,0.9907426768685289,0.03283068883922541
15057,0.9909935873699448,0.018748724261372363
15058,0.9627727055937431,0.5142187341251805
15059,0.856851665227822,0.5048030592725415
15060,0.993459924063621,0.5127581801183358
15061,0.9727221843502154,0.5155588818773607
15062,0.9860282019612563,0.5075551018138463
15063,0.9918039822856461,0.5117820644809763
15064,0.8956786942581333,0.5024436170879604
15065,0.9894266637957081,0.08537397612075803
15066,0.9908198854373562,0.039485979273276905
15067,0.9908322278248691,0.5117167908233612
15068,0.9892236727927002,0.048373852505838366
15069,0.9907123371987924,0.03614211994383165
15070,0.9827614873437341,0.5135350575594746
15071,0.9389647098030562,0.5065342439907611
15072,0.966387873711956,0.5035685880529787
15073,0.9885139841980084,0.5117167908233612
15074,0.9901061053913749,0.48355150255121054
15075,0.9898501841598164,0.5011286531168123
15076,0.9920126213009526,0.510038900931654
15077,0.9813470326195256,0.5075551018138463
15078,0.8296292161114989,0.504566134345722
15079,0.9816409315874216,0.046640715915737596
15080,0.9906488408594392,0.027986686882825407
15081,0.9715897448956788,0.5091709840402217
15082,0.9900466904179465,0.513740972102056
15083,0.9694022947613541,0.5248472008639498
15084,0.9924491115968124,0.5391479996534234
15085,0.9901826582569776,0.028466452508074835
15086,0.9816466886990398,0.2508979561606175
15087,0.9886774182665484,0.04091257093437456
15088,0.9608255430723035,0.5109849443521367
15089,0.9900876901495493,0.4801988152058575
15090,0.8551293218318755,0.5045572175460719
15091,0.9846321256549626,0.5200554748661491
15092,0.9922512684114886,0.04357122237364908
15093,0.9804168184838358,0.5086930751306153
15094,0.9917981306258089,0.5163833515169735
15095,0.981184597003486,0.5102215874655183
15096,0.7925758248614486,0.5030698211713738
15097,0.9912695301429955,0.5162732044910159
15098,0.9793753644196533,0.5242552613897628
15099,0.992012113005407,0.4204975474540592
15100,0.9610974691991884,0.5134540574425948
15101,0.9570239415922118,0.5044359993244303
15102,0.9836867952425618,0.5114611566876418
15103,0.9893757294920921,0.24499988091074687
15104,0.9523461324854668,0.5090327773754741
15105,0.9903145281062536,0.058753941076297944
15106,0.9924191465879062,0.5240494063550332
15107,0.9915571364908708,0.5587337302058241
