id,ec1,ec2
14838,0.6354881317172174,0.7554274985672425
14839,0.8104227670323105,0.81565850257398
14840,0.8214866701157337,0.7749288441930721
14841,0.7773411301056349,0.9790027809545337
14842,0.7805899331475576,0.6318397113328111
14843,0.643982518049712,0.8293476645605069
14844,0.7387689549799596,0.9234448558731725
14845,0.6783858872092908,0.9790027809545337
14846,0.77235845034036,0.7800884988729392
14847,0.7912423855178761,0.412933024097482
14848,0.7635079817738337,0.9790027809545337
14849,0.8104227670323105,0.6442026698715577
14850,0.8121141753638607,0.7749288441930721
14851,0.5333970366711847,0.9790027809545337
14852,0.4722984798472772,0.9234430576312137
14853,0.7461689332346915,0.9790027809545337
14854,0.794683103352247,0.5300191555666011
14855,0.768827417441395,0.46029335358765705
14856,0.7975105207904406,0.5300191555666011
14857,0.6929429707308641,0.43533385262735386
14858,0.6216664948351496,0.25612098936962835
14859,0.7908854748093654,0.7749288441930721
14860,0.7957408499395112,0.6443264837314114
14861,0.8813612090743119,0.81565850257398
14862,0.8077430764759022,0.81565850257398
14863,0.7772942676258727,0.9999999999999999
14864,0.8179992301954688,0.5907367226647782
14865,0.771708914649355,0.4751915227025206
14866,0.6140726927232627,0.909617185117233
14867,0.6343074507600821,0.9999420598595392
14868,0.8625657639117256,0.81565850257398
14869,0.8225723155822544,0.4590959366449726
14870,0.8210507401168731,0.7749288441930721
14871,0.845661167563555,0.9999999999999999
14872,0.766586737309868,0.5300191555666011
14873,0.7898272547576699,0.5300191555666011
14874,0.7930422384139344,0.25612098936962835
14875,0.7435536202111546,0.25612098936962835
14876,0.561910267088608,0.9790027809545337
14877,0.7958125734803061,0.5300191555666011
14878,0.7368245849110212,0.81565850257398
14879,0.783913864493438,0.9999999999999999
14880,0.735072024033107,0.5300191555666011
14881,0.8479617880849323,0.9999999999999999
14882,0.8091627180600159,0.5300191555666011
14883,0.9091563991495261,0.81565850257398
14884,0.8464273368964066,0.81565850257398
14885,0.8381462725257928,0.81565850257398
14886,0.24213984308418035,0.7043725242983214
14887,0.8684527082461183,0.81565850257398
14888,0.8438476988163165,0.5300191555666011
14889,0.8190768491298654,0.5300191555666011
14890,0.6172786003302646,0.43814106666578445
14891,0.7747713228213192,0.6978541068706139
14892,0.8225764950775752,0.81565850257398
14893,0.8715020074113647,0.7582897225161834
14894,0.5455577741698571,0.81565850257398
14895,0.6878832108008059,0.8709942022408567
14896,0.7914347465858022,0.5300191555666011
14897,0.7802291475777047,0.41276917799991886
14898,0.7974898141073145,0.9790027809545337
14899,0.6162553729087588,0.773631823898628
14900,0.44306067863061954,0.81565850257398
14901,0.7335497832034263,0.81565850257398
14902,0.5606411414079251,0.9999420598595392
14903,0.8169137645291433,0.5224066123251192
14904,0.6377073059751722,0.6668771639738709
14905,0.7671936919691216,0.25612098936962835
14906,0.6152172118310546,0.6787092797091786
14907,0.6425386298042897,0.9790027809545337
14908,0.5606411414079251,0.9234431017902415
14909,0.8104740555205702,0.81565850257398
14910,0.8902909531429353,0.9999999999999999
14911,0.7955851633562847,0.4667671928889693
14912,0.7939756735049567,0.5300191555666011
14913,0.2892202817370453,0.9234430576312137
14914,0.674762319120567,0.81565850257398
14915,0.7187423313468879,0.9790027809545337
14916,0.5606411414079251,0.9790027809545337
14917,0.7478537359217562,0.9790027809545337
14918,0.8472335029686515,0.81565850257398
14919,0.7631162564227318,0.5300191555666011
14920,0.856243156712881,0.81565850257398
14921,0.6108497036269108,0.9790027809545337
14922,0.560617808907494,0.9790027809545337
14923,0.2621176536713763,0.9234430576312137
14924,0.6512413704532609,0.7043743225402803
14925,0.8056059935069195,0.9999999999999999
14926,0.46882697069982077,0.773631823898628
14927,0.7955668574930472,0.81565850257398
14928,0.774624196450529,0.4751915227025206
14929,0.8898186956422078,0.9999999999999999
14930,0.774624196450529,0.7492979715342649
14931,0.7913660876284603,0.5300191555666011
14932,0.7556873977792988,0.5300191555666011
14933,0.7988935086758685,0.5703787820035215
14934,0.7835648875921274,0.7043725242983214
14935,0.5953811768521753,0.9790027809545337
14936,0.3016628646574381,0.9790027809545337
14937,0.5113918774245909,0.7043725242983214
14938,0.4669086983067168,0.7043725242983214
14939,0.8957025734628496,0.81565850257398
14940,0.606281710154347,0.9790027809545337
14941,0.9087816501100742,0.9999999999999999
14942,0.7468952348520917,0.25612098936962835
14943,0.5889119804703455,0.9790027809545337
14944,0.7979464507893013,0.9999999999999999
14945,0.5626121426682287,0.9790027809545337
14946,0.6195370412983312,0.9790027809545337
14947,0.813095017843642,0.9120914918816797
14948,0.847446802685025,0.9790027809545337
14949,0.7438050361565005,0.5300191555666011
14950,0.8842452974012934,0.81565850257398
14951,0.8175158928313891,0.6781664699778649
14952,0.7515090088488571,0.9790027809545337
14953,0.7895547985172096,0.9790027809545337
14954,0.7955928959181497,0.5300191555666011
14955,0.0978927772954723,0.6318397113328111
14956,0.7686061051287074,0.25612098936962835
14957,0.7949789241078368,0.5300191555666011
14958,0.8210507401168731,0.9999999999999999
14959,0.7964958937409852,0.81565850257398
14960,0.7633554723669294,0.9999999999999999
14961,0.9221864972160525,0.9999999999999999
14962,0.5220354026375341,0.7043725242983214
14963,0.8085766951754658,0.7269011050756694
14964,0.6677995530062817,0.43814106666578445
14965,0.758658260651267,0.4751915227025206
14966,0.3631719489470484,0.7574795879304864
14967,0.7379560371961683,0.9790027809545337
14968,0.7802400289499274,0.6318397113328111
14969,0.7919608873896254,0.5300191555666011
14970,0.7448364776315175,0.5300191555666011
14971,0.5606411414079251,0.9790027809545337
14972,0.7877544076800592,0.5300191555666011
14973,0.8751060585631876,0.9999999999999999
14974,0.8167262942242649,0.81565850257398
14975,0.7850865161407033,0.7749288441930721
14976,0.6410116552719047,0.6693046027794842
14977,0.4940527255203455,0.9790027809545337
14978,0.28491669577439105,0.6318397113328111
14979,0.8646437388730133,0.9999999999999999
14980,0.2625334400220768,0.9790027809545337
14981,0.7853170141294548,0.9790027809545337
14982,0.7803947303278946,0.4225579676891409
14983,0.8139363627256713,0.81565850257398
14984,0.7907601449396954,0.5300191555666011
